chrom	start	end	hit_type	alt_hit_type	hits	alt_hits	pair_prop	alt_prop	pair_totprop	pair_totgoodprop	pair_totcloseprop	winsize	winstep	pair_fpkm	alt_fpkm	pair_prop_fpkm	alt_prop_fpkm	
3L	9180000	9280000	paired	self	1	172	0.0057803468	0.99421965	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.0419317	0.0057803468	0.99421965
3L	9190000	9290000	paired	self	1	172	0.0057803468	0.99421965	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	1.0419317	0.0057803468	0.99421965
3L	10300000	10400000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10310000	10410000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10320000	10420000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10330000	10430000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10340000	10440000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10350000	10450000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10360000	10460000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10370000	10470000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10380000	10480000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10390000	10490000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10700000	10800000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10710000	10810000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10720000	10820000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10730000	10830000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10740000	10840000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10750000	10850000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10760000	10860000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10770000	10870000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10780000	10880000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	10790000	10890000	paired	self	1	118	0.0084033613	0.99159664	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.7148136	0.0084033613	0.99159664
3L	11700000	11800000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	11710000	11810000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	11720000	11820000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	11730000	11830000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	11740000	11840000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	11750000	11850000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	11760000	11860000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	11770000	11870000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	11780000	11880000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	11790000	11890000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	15300000	15400000	paired	self	1	94	0.010526316	0.98947368	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.56942779	0.010526316	0.98947368
3L	15310000	15410000	paired	self	1	94	0.010526316	0.98947368	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.56942779	0.010526316	0.98947368
3L	15320000	15420000	paired	self	1	94	0.010526316	0.98947368	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.56942779	0.010526316	0.98947368
3L	15330000	15430000	paired	self	1	94	0.010526316	0.98947368	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.56942779	0.010526316	0.98947368
3L	15340000	15440000	paired	self	1	94	0.010526316	0.98947368	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.56942779	0.010526316	0.98947368
3L	15350000	15450000	paired	self	1	94	0.010526316	0.98947368	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.56942779	0.010526316	0.98947368
3L	15360000	15460000	paired	self	1	94	0.010526316	0.98947368	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.56942779	0.010526316	0.98947368
3L	15370000	15470000	paired	self	1	94	0.010526316	0.98947368	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.56942779	0.010526316	0.98947368
3L	15380000	15480000	paired	self	1	94	0.010526316	0.98947368	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.56942779	0.010526316	0.98947368
3L	15390000	15490000	paired	self	1	94	0.010526316	0.98947368	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.56942779	0.010526316	0.98947368
3L	15500000	15600000	paired	self	1	137	0.0072463768	0.99275362	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82991071	0.0072463768	0.99275362
3L	15510000	15610000	paired	self	1	137	0.0072463768	0.99275362	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82991071	0.0072463768	0.99275362
3L	15520000	15620000	paired	self	1	137	0.0072463768	0.99275362	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82991071	0.0072463768	0.99275362
3L	15530000	15630000	paired	self	1	137	0.0072463768	0.99275362	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82991071	0.0072463768	0.99275362
3L	15540000	15640000	paired	self	1	137	0.0072463768	0.99275362	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82991071	0.0072463768	0.99275362
3L	15550000	15650000	paired	self	1	137	0.0072463768	0.99275362	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82991071	0.0072463768	0.99275362
3L	15560000	15660000	paired	self	1	137	0.0072463768	0.99275362	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82991071	0.0072463768	0.99275362
3L	15570000	15670000	paired	self	1	137	0.0072463768	0.99275362	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82991071	0.0072463768	0.99275362
3L	15580000	15680000	paired	self	1	137	0.0072463768	0.99275362	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82991071	0.0072463768	0.99275362
3L	15590000	15690000	paired	self	1	137	0.0072463768	0.99275362	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82991071	0.0072463768	0.99275362
3L	17100000	17200000	paired	self	1	104	0.0095238095	0.99047619	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.63000521	0.0095238095	0.99047619
3L	17110000	17210000	paired	self	1	104	0.0095238095	0.99047619	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.63000521	0.0095238095	0.99047619
3L	17120000	17220000	paired	self	1	104	0.0095238095	0.99047619	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.63000521	0.0095238095	0.99047619
3L	17130000	17230000	paired	self	1	104	0.0095238095	0.99047619	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.63000521	0.0095238095	0.99047619
3L	17140000	17240000	paired	self	1	104	0.0095238095	0.99047619	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.63000521	0.0095238095	0.99047619
3L	17150000	17250000	paired	self	1	104	0.0095238095	0.99047619	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.63000521	0.0095238095	0.99047619
3L	17160000	17260000	paired	self	1	104	0.0095238095	0.99047619	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.63000521	0.0095238095	0.99047619
3L	17170000	17270000	paired	self	1	104	0.0095238095	0.99047619	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.63000521	0.0095238095	0.99047619
3L	17180000	17280000	paired	self	1	104	0.0095238095	0.99047619	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.63000521	0.0095238095	0.99047619
3L	17190000	17290000	paired	self	1	104	0.0095238095	0.99047619	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.63000521	0.0095238095	0.99047619
3L	20000000	20100000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	20010000	20110000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	20020000	20120000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	20030000	20130000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	20040000	20140000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	20050000	20150000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	20060000	20160000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	20070000	20170000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	20080000	20180000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	20090000	20190000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3L	20800000	20900000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
3L	20810000	20910000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
3L	20820000	20920000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
3L	20830000	20930000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
3L	20840000	20940000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
3L	20850000	20950000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
3L	20860000	20960000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
3L	20870000	20970000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
3L	20880000	20980000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
3L	20890000	20990000	paired	self	1	146	0.0068027211	0.99319728	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.88443039	0.0068027211	0.99319728
3L	20900000	21000000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3L	20910000	21010000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3L	20920000	21020000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3L	20930000	21030000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3L	20940000	21040000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3L	20950000	21050000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3L	20960000	21060000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3L	20970000	21070000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3L	20980000	21080000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3L	20990000	21090000	paired	self	1	130	0.0076335878	0.99236641	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.78750651	0.0076335878	0.99236641
3L	21000000	21100000	paired	self	1	136	0.0072992701	0.99270073	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82385297	0.0072992701	0.99270073
3L	21010000	21110000	paired	self	1	136	0.0072992701	0.99270073	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82385297	0.0072992701	0.99270073
3L	21020000	21120000	paired	self	1	136	0.0072992701	0.99270073	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82385297	0.0072992701	0.99270073
3L	21030000	21130000	paired	self	1	136	0.0072992701	0.99270073	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82385297	0.0072992701	0.99270073
3L	21040000	21140000	paired	self	1	136	0.0072992701	0.99270073	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82385297	0.0072992701	0.99270073
3L	21050000	21150000	paired	self	1	136	0.0072992701	0.99270073	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82385297	0.0072992701	0.99270073
3L	21060000	21160000	paired	self	1	136	0.0072992701	0.99270073	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82385297	0.0072992701	0.99270073
3L	21070000	21170000	paired	self	1	136	0.0072992701	0.99270073	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82385297	0.0072992701	0.99270073
3L	21080000	21180000	paired	self	1	136	0.0072992701	0.99270073	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82385297	0.0072992701	0.99270073
3L	21090000	21190000	paired	self	1	136	0.0072992701	0.99270073	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.82385297	0.0072992701	0.99270073
3L	21400000	21500000	paired	self	1	156	0.0063694268	0.99363057	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.94500781	0.0063694268	0.99363057
3L	21410000	21510000	paired	self	1	156	0.0063694268	0.99363057	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.94500781	0.0063694268	0.99363057
3L	21420000	21520000	paired	self	1	156	0.0063694268	0.99363057	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.94500781	0.0063694268	0.99363057
3L	21430000	21530000	paired	self	1	156	0.0063694268	0.99363057	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.94500781	0.0063694268	0.99363057
3L	21440000	21540000	paired	self	1	156	0.0063694268	0.99363057	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.94500781	0.0063694268	0.99363057
3L	21450000	21550000	paired	self	1	156	0.0063694268	0.99363057	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.94500781	0.0063694268	0.99363057
3L	21460000	21560000	paired	self	1	156	0.0063694268	0.99363057	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.94500781	0.0063694268	0.99363057
3L	21470000	21570000	paired	self	1	156	0.0063694268	0.99363057	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.94500781	0.0063694268	0.99363057
3L	21480000	21580000	paired	self	1	156	0.0063694268	0.99363057	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.94500781	0.0063694268	0.99363057
3L	21490000	21590000	paired	self	1	156	0.0063694268	0.99363057	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.94500781	0.0063694268	0.99363057
3L	21700000	21800000	paired	self	1	140	0.0070921986	0.9929078	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.84808394	0.0070921986	0.9929078
3L	21710000	21810000	paired	self	1	140	0.0070921986	0.9929078	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.84808394	0.0070921986	0.9929078
3L	21720000	21820000	paired	self	1	140	0.0070921986	0.9929078	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.84808394	0.0070921986	0.9929078
3L	21730000	21830000	paired	self	1	140	0.0070921986	0.9929078	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.84808394	0.0070921986	0.9929078
3L	21740000	21840000	paired	self	1	140	0.0070921986	0.9929078	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.84808394	0.0070921986	0.9929078
3L	21750000	21850000	paired	self	1	140	0.0070921986	0.9929078	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.84808394	0.0070921986	0.9929078
3L	21760000	21860000	paired	self	1	140	0.0070921986	0.9929078	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.84808394	0.0070921986	0.9929078
3L	21770000	21870000	paired	self	1	140	0.0070921986	0.9929078	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.84808394	0.0070921986	0.9929078
3L	21780000	21880000	paired	self	1	140	0.0070921986	0.9929078	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.84808394	0.0070921986	0.9929078
3L	21790000	21890000	paired	self	1	140	0.0070921986	0.9929078	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.84808394	0.0070921986	0.9929078
3L	21900000	22000000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
3L	21910000	22010000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
3L	21920000	22020000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
3L	21930000	22030000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
3L	21940000	22040000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
3L	21950000	22050000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
3L	21960000	22060000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
3L	21970000	22070000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
3L	21980000	22080000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
3L	21990000	22090000	paired	self	1	147	0.0067567568	0.99324324	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.89048813	0.0067567568	0.99324324
3R	100000	200000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3R	110000	210000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3R	120000	220000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3R	130000	230000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3R	140000	240000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3R	150000	250000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3R	160000	260000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3R	170000	270000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3R	180000	280000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3R	190000	290000	paired	self	1	127	0.0078125	0.9921875	1.0003101e-05	1.2076711e-05	1.2103607e-05	100000	10000	0.0060577424	0.76933328	0.0078125	0.9921875
3R	300000	400000	paired	self	4	211	0.018604651	0.98139535	4.0012404e-05	4.8306845e-05	4.8414427e-05	100000	10000	0.02423097	1.2781836	0.018604651	0.98139535
3R	310000	410000	paired	self	4	211	0.018604651	0.98139535	4.0012404e-05	4.8306845e-05	4.8414427e-05	100000	10000	0.02423097	1.2781836	0.018604651	0.98139535
3R	320000	420000	paired	self	4	211	0.018604651	0.98139535	4.0012404e-05	4.8306845e-05	4.8414427e-05	100000	10000	0.02423097	1.2781836	0.018604651	0.98139535
3R	330000	430000	paired	self	4	211	0.018604651	0.98139535	4.0012404e-05	4.8306845e-05	4.8414427e-05	100000	10000	0.02423097	1.2781836	0.018604651	0.98139535
3R	340000	440000	paired	self	4	211	0.018604651	0.98139535	4.0012404e-05	4.8306845e-05	4.8414427e-05	100000	10000	0.02423097	1.2781836	0.018604651	0.98139535
3R	350000	450000	paired	self	4	211	0.018604651	0.98139535	4.0012404e-05	4.8306845e-05	4.8414427e-05	100000	10000	0.02423097	1.2781836	0.018604651	0.98139535
3R	360000	460000	paired	self	4	211	0.018604651	0.98139535	4.0012404e-05	4.8306845e-05	4.8414427e-05	100000	10000	0.02423097	1.2781836	0.018604651	0.98139535
3R	370000	470000	paired	self	4	211	0.018604651	0.98139535	4.0012404e-05	4.8306845e-05	4.8414427e-05	100000	10000	0.02423097	1.2781836	0.018604651	0.98139535
3R	380000	480000	paired	self	4	211	0.018604651	0.98139535	4.0012404e-05	4.8306845e-05	4.8414427e-05	100000	10000	0.02423097	1.2781836	0.018604651	0.98139535
3R	390000	490000	paired	self	4	211	0.018604651	0.98139535	4.0012404e-05	4.8306845e-05	4.8414427e-05	100000	10000	0.02423097	1.2781836	0.018604651	0.98139535
